match_id,GoalScorer,OG,Team,Assist,AssistType,Penalty,Season 
2022006,Ahmed El Sheikh,,Away,,Unknown,,2022-2023
2022007,Omar El Said,,Away,Mahmoud Marei,Pass,,2022-2023
2022007,Hadji Barry,,Away,Nasser Maher,Pass,,2022-2023
2022010,Seifeddine Jaziri,,Away,Emam Ashour,Cross,,2022-2023
2022010,Ahmed Fatouh,,Away,Amr El Sisi,Pass,,2022-2023
2022011,Ali Maâloul,,Home,Shady Hussein,Penalty,1,2022-2023
2022012,Ahmed El Sheikh,,Home,Mohamed Bazoka,Unknown,,2022-2023
2022012,Gabriel Orok,,Home,Paulin Voavy,Unknown,,2022-2023
2022012,Hazem Morsy,,Away,Abdelrahman Magdi,Unknown,,2022-2023
2022013,Ibrahim Hassan,,Home,Ahmed Adel,Cross,,2022-2023
2022013,Austin Amutu,,Home,Sabri Rahil,Pass,,2022-2023
2022015,Mohamed Helal,,Away,,Unknown,1,2022-2023
2022015,Sodiq Awujoola,,Home,Dokou Dodo,Unknown,,2022-2023
2022016,Rafik Kabou,,Away,Ali Fawzi,Cross,,2022-2023
2022016,Khaled Kamar,,Home,,Unknown,,2022-2023
2022016,Khaled Kamar,,Home,Mostafa El Khawaga,Cross,,2022-2023
2022017,Ahmed Sherif,,Home,Mahmoud Hamada,Pass,,2022-2023
2022018,Ahmed El Sheikh,,Away,,Unknown,,2022-2023
2022019,Marwan Hamdi,,Home,Ahmed El Sheikh,Unknown,,2022-2023
2022019,Abderrahim Deghmoum,,Home,Marwan Hamdi,Unknown,,2022-2023
2022020,Kareem Tarek,,Away,,Unknown,,2022-2023
2022020,Mabululu,,Home,,Unknown,,2022-2023
2022020,Khaled Sobhi,,Home,,Unknown,,2022-2023
2022020,Marwan Ateya,,Home,Mabululu,Pass,,2022-2023
2022023,Ragab Nabil,1,Home,,Unknown,,2022-2023
2022023,Karim Bambo,,Home,Razack Cissé,Unknown,,2022-2023
2022023,Razack Cissé,,Home,,Unknown,,2022-2023
2022023,Ragab Nabil,,Away,Mohamed Ibrahim,Unknown,,2022-2023
2022024,Mohamed Sherif,,Away,Karim Fouad,Pass,,2022-2023
2022024,Hamdy Fathy,,Away,,Unknown,,2022-2023
2022024,Funom Alfred,,Home,,Unknown,,2022-2023
2022024,Karim Fouad,,Away,Afsha,Pass,,2022-2023
2022024,Karim Fouad,,Away,Afsha,Pass,,2022-2023
2022025,Mostafa Shalaby,,Home,Zizo,Corner,,2022-2023
2022027,Zizo,,Away,Mostafa Shalaby,Penalty,1,2022-2023
2022027,Ahmed Kalosha,,Home,Mohamed Hamdi,Corner,,2022-2023
2022028,Rezki Hamroune,,Home,,Unknown,,2022-2023
2022028,Basem Morsy,,Away,Saleh Gomaa,Cross,,2022-2023
2022029,Ahmed Belhadji,,Away,Gedo,Penalty,1,2022-2023
2022029,Ahmed Atef,,Home,Basem Ali,Unknown,,2022-2023
2022029,Mohanad Lasheen,,Home,Ahmed Atef,Penalty,1,2022-2023
2022030,Mostafa Fathi,,Home,Fagrie Lakay,Pass,,2022-2023
2022030,Mahmoud Saber,,Home,Fagrie Lakay,Pass,,2022-2023
2022031,Ahmed El Sheikh,,Home,Momen Atef,Handball ,1,2022-2023
2022031,Samir Fekri,,Away,Walid Mostafa,Pass,,2022-2023
2022031,Moaz El Henawy,,Home,Allan Kyambadde,Handball ,1,2022-2023
2022032,Khaled Kamar,,Home,,Unknown,,2022-2023
2022032,Kareem Tarek,,Home,Khaled Kamar,Unknown,,2022-2023
2022032,Mohamed Grendo,,Away,Amr Marei,Unknown,,2022-2023
2022032,Mohamed Shehata,,Home,,Unknown,,2022-2023
2022034,Ahmed Yasser Rayan,,Home,Mohamed Shokry,Corner,,2022-2023
2022034,Amr Kalawa,,Home,Canaria,Pass,,2022-2023
2022034,Mostafa Ziko,,Away,Mahmoud Benwali,Header,,2022-2023
2022035,Percy Tau,,Home,,Unknown,,2022-2023
2022035,Yasser Ibrahim,,Home,Ali Maâloul,Free kick,,2022-2023
2022035,Akram Tawfik,,Home,Afsha,Cross,,2022-2023
2022036,Fagrie Lakay,,Away,Ibrahim El Kadi,Handball ,1,2022-2023
2022037,Rafik Kabou,,Away,,Unknown,,2022-2023
2022037,Youssef Labib,,Away,Rafik Kabou,Unknown,,2022-2023
2022037,Mohamed Abdelaati,,Away,Ahmed Youssef,Unknown,,2022-2023
2022037,Mahmoud Kaoud,,Home,,Unknown,,2022-2023
2022037,Mohamed Helal,,Home,,Unknown,1,2022-2023
2022038,Paulin Voavy,,Away,Mohamed Gaber,Unknown,,2022-2023
2022038,Ahmed El Sheikh,,Away,Abdo Yehia,Unknown,,2022-2023
2022039,Ahmed Belhadji,,Home,Gedo,Unknown,,2022-2023
2022040,Joseph Ngwem,,Away,,Unknown,,2022-2023
2022041,Emam Ashour,,Home,Zizo,Pass,,2022-2023
2022041,Abderrahim Deghmoum,,Away,Imadeddine Boubekeur,Header,,2022-2023
2022041,Amr El Sisi,,Home,Zizo,Cross,,2022-2023
2022041,Ahmed El Sheikh,,Away,Abderrahim Deghmoum,Pass,,2022-2023
2022042,Alia Sylla,,Away,,Unknown,,2022-2023
2022043,Gebna,,Home,,Unknown,,2022-2023
2022043,Mohamed Adel,,Away,Mohamed Shokry,Unknown,,2022-2023
2022043,Joseph Ochaya,,Home,Luis Hinestroza,Unknown,,2022-2023
2022044,Ahmed Meteb,,Away,Ahmed Ayman Mansour,Pass,,2022-2023
2022044,Ahmed Abdelkader,,Home,Bruno Sávio,Cross,,2022-2023
2022044,Amr El Solia,,Home,Bruno Sávio,Penalty,1,2022-2023
2022046,Ramadan Sobhi,,Home,,Unknown,,2022-2023
2022046,Fakhreddine Ben Youssef,,Home,Ahmed Samy,Penalty,1,2022-2023
2022047,Ramy Sabry,,Home,,Unknown,,2022-2023
2022047,Mostafa Fawzy,,Away,Mohab Yasser,Unknown,,2022-2023
2022048,Percy Tau,,Away,Ali Maâloul,Cross,,2022-2023
2022048,Bruno Sávio,,Away,Karim Fouad,Cross,,2022-2023
2022049,Zizo,,Away,,Unknown,,2022-2023
2022049,Emam Ashour,,Away,Sayed Abdallah,Unknown,,2022-2023
2022049,Ahmed Fatouh,,Away,Emam Ashour,Unknown,,2022-2023
2022049,Youssef Osama Nabih,,Away,Mohamed Abdelghani,Unknown,,2022-2023
2022051,Benjamin Bernard Boateng,,Home,,Unknown,,2022-2023
2022051,Mohamed Hamdi,,Away,Gedo,Pass,,2022-2023
2022051,Mohamed Hamdi,,Away,Ahmed Belhadji,Cross,,2022-2023
2022052,Abdelkabir El Ouadi,,Home,Hadji Barry,Unknown,,2022-2023
2022053,Ragab Nabil,,Home,,Unknown,1,2022-2023
2022053,Baher El Mohamady,,Away,,Unknown,,2022-2023
2022054,Ahmed Samir,,Away,Ahmed Meteb,Penalty,1,2022-2023
2022054,Islam Mohareb,,Away,Ahmed Samir,Pass,,2022-2023
2022054,Moaz El Henawy,,Home,Gabriel Orok,Corner,,2022-2023
2022054,Ahmed El Sheikh,,Home,Gabriel Orok,Cross,,2022-2023
2022054,Ahmed El Sheikh,,Home,,Unknown,,2022-2023
2022055,Mohamed Shokry,,Away,,Unknown,,2022-2023
2022055,John Ebuka,,Away,Ahmed El Armouty,Pass,,2022-2023
2022055,Mido Mostafa,,Home,Ahmed Belhadji,Corner,,2022-2023
2022055,Mohamed Hamdi,,Home,Ahmed Belhadji,Pass,,2022-2023
2022055,Seif Teka,,Away,Mohamed Shokry,Free kick,,2022-2023
2022057,Mabululu,,Home,Sabri Rahil,Free kick,,2022-2023
2022058,Oufa,,Away,Rafik Kabou,Unknown,,2022-2023
2022058,Rafik Kabou,,Away,Emad Mayhoub,Unknown,,2022-2023
2022058,Louay Wael,,Home,,Unknown,,2022-2023
2022058,Joseph Ochaya,,Home,Gebna,Unknown,,2022-2023
2022058,Joseph Ochaya,,Home,,Unknown,1,2022-2023
2022059,Ramadan Sobhi,,Away,,Unknown,,2022-2023
2022059,Islam Issa,,Away,,Unknown,,2022-2023
2022059,Yaw Annor,,Home,,Unknown,,2022-2023
2022061,Youssef Osama Nabih,,Away,Zizo,Unknown,,2022-2023
2022062,Hussein El Shahat,,Home,Shady Hussein,Pass,,2022-2023
2022062,Abdelkabir El Ouadi,,Away,Joseph Ngwem,Header,,2022-2023
2022064,Mabululu,,Away,,Unknown,,2022-2023
2022064,Ibrahim Hassan,,Away,Ahmed Sayed Gharib,Pass,,2022-2023
2022065,Basem Ali,,Home,Abdelkabir El Ouadi,Unknown,,2022-2023
2022066,Mostafa Fathi,,Home,Ramadan Sobhi,Unknown,,2022-2023
2022066,Mohamed Hamdi,,Home,Mostafa Fathi,Unknown,,2022-2023
2022066,Dilson,,Away,Mohamed Hamdi,Unknown,,2022-2023
2022067,Yaw Annor,,Away,Saleh Gomaa,Unknown,,2022-2023
2022067,Baher El Mohamady,,Away,,Unknown,1,2022-2023
2022067,Ali Fawzi,,Home,,Unknown,1,2022-2023
2022068,Ahmed Samir,,Home,Kareem Tarek,Unknown,,2022-2023
2022069,Ahmed Abdelkader,,Away,Ali Maâloul,Pass,,2022-2023
2022069,Ahmed Sherif,,Home,Shokry Naguib,Pass,,2022-2023
2022069,Mohamed Sherif,,Away,Bruno Sávio,Header,,2022-2023
2022070,Youssef Osama Nabih,,Home,Ahmed Fatouh,Pass,,2022-2023
2022070,Zizo,,Home,Emam Ashour,Pass,,2022-2023
2022070,Shikabala,,Home,Zizo,Pass,,2022-2023
2022070,Zizo,,Home,,Unknown,1,2022-2023
2022071,Mohamed Salem,,Away,John Okoli,Cross,,2022-2023
2022071,Franck Etouga,,Home,Anthony Okpotu,Pass,,2022-2023
2022071,Gebna,,Away,,Unknown,,2022-2023
2022071,Elyes Jelassi,,Home,Ahmed El Shimi,Handball ,1,2022-2023
2022072,Ahmed Eid,,Home,,Unknown,,2022-2023
2022073,Fagrie Lakay,,Away,Mostafa Fathi,Unknown,,2022-2023
2022073,Rasheed Ahmed,,Home,Samir Fekri,Unknown,,2022-2023
2022073,Rasheed Ahmed,,Home,,Unknown,,2022-2023
2022074,Mohamed Hamdi,,Home,Dilson,Unknown,,2022-2023
2022074,Dilson,,Home,Ahmed Belhadji,Unknown,,2022-2023
2022076,Mostafa Gamal,,Home,Nasser Mansy,Handball ,1,2022-2023
2022076,Karim Bambo,,Away,Nasser Mansy,Penalty,1,2022-2023
2022076,Ahmed Felix,,Home,,Unknown,,2022-2023
2022078,Mohamed Grendo,,Away,Elyes Jelassi,Pass,,2022-2023
2022081,Ramadan Sobhi,,Home,Mostafa Fathi,Cross,,2022-2023
2022081,Fagrie Lakay,,Home,Ramadan Sobhi,Pass,,2022-2023
2022081,Mohammed Saleh,1,Home,Abdallah El Said,Corner,,2022-2023
2022083,Mostafa Ziko,,Away,Omar Bassam,Header,,2022-2023
2022083,Mostafa Sobhi,,Away,,Unknown,,2022-2023
2022083,Islam Mohareb,,Home,Ahmed Samir,Pass,,2022-2023
2022083,Islam Mohareb,,Home,Mostafa El Khawaga,Cross,,2022-2023
2022084,Marwan Mohsen,,Away,Mohamed Reda,Cross,,2022-2023
2022084,Gaber Kamel,,Home,Mahmoud Hamada,Pass,,2022-2023
2022084,Omar Kamal,,Away,Ghanam Mohamed,Pass,,2022-2023
2022084,Omar Kamal,,Away,Joseph Ngwem,Cross,,2022-2023
2022084,Rezki Hamroune,,Home,Joseph Ngwem,Handball ,1,2022-2023
2022085,Ahmed Ramadan,,Home,Mohamed Shokry,Corner,,2022-2023
2022085,Ali Maâloul,,Away,Karim Fouad,Penalty,1,2022-2023
2022086,Elyes Jelassi,,Home,Ali Fathi,Handball ,1,2022-2023
2022086,Islam Salah,,Away,Ahmed Belhadji,Corner,,2022-2023
2022086,Malick Evouna,,Away,Malick Evouna,Penalty,1,2022-2023
2022087,Mohamed Hassan,,Away,Saleh Gomaa,Free kick,,2022-2023
2022087,Youssef Osama Nabih,,Home,Zizo,Cross,,2022-2023
2022087,Zizo,,Home,Hamdi Nagguez,Handball ,1,2022-2023
2022087,Amr El Sisi,,Home,Emam Ashour,Pass,,2022-2023
2022089,Gebna,,Away,,Unknown,,2022-2023
2022089,Karim Bambo,,Home,,Unknown,1,2022-2023
2022089,Razack Cissé,,Home,Karim Bambo,Unknown,,2022-2023
2022090,Mohamed Abdelghani,1,Home,Ahmed Belhadji,Corner,,2022-2023
2022090,Dilson,,Home,Ahmed Belhadji,Corner,,2022-2023
2022090,Hossam Abdelmaguid,,Away,Zizo,Free kick,,2022-2023
2022091,Marwan Hamdi,,Away,Amr El Saadawy,Unknown,,2022-2023
2022092,Oufa,,Away,Ahmed Kalosha,Cross,,2022-2023
2022092,Rafik Kabou,,Away,Mostafa Dowidar,Pass,,2022-2023
2022092,Mabululu,,Home,Austin Amutu,Pass,,2022-2023
2022093,Amr El Solia,,Home,Ali Maâloul,Pass,,2022-2023
2022093,Amr El Solia,,Home,Hussein El Shahat,Corner,,2022-2023
2022093,Ahmed Samy,1,Home,Hussein El Shahat,Cross,,2022-2023
2022094,Mohamed Ibrahim,,Away,,Unknown,1,2022-2023
2022094,Ahmed Yasser Rayan,,Away,Ahmed El Armouty,Unknown,,2022-2023
2022094,Ahmed El Armouty,,Away,Mido Gaber,Unknown,,2022-2023
2022095,John Okoli,,Home,Gebna,Pass,,2022-2023
2022095,Omar Bassam,,Away,Mohamed Reda,Cross,,2022-2023
2022095,Mostafa Ziko,,Away,Joseph Ochaya,Handball ,1,2022-2023
2022095,Joseph Ochaya,,Home,Fady Farid,Penalty,1,2022-2023
2022095,Omar Saviola,,Home,,Unknown,,2022-2023
2022097,Hussein Faisal,,Away,,Unknown,,2022-2023
2022097,Marwan Mohsen,,Home,Joseph Ngwem,Unknown,,2022-2023
2022098,Ahmed Samir,,Away,Islam Mohareb,Unknown,,2022-2023
2022098,Rezki Hamroune,,Home,,Unknown,1,2022-2023
2022099,Afsha,,Away,Amr El Solia,Pass,,2022-2023
2022099,Aliou Dieng,,Away,Amr El Solia,Pass,,2022-2023
2022100,Samir Fekri,,Away,Ahmed Sayed,Pass,,2022-2023
2022100,Mohamed Abdelghani,,Home,Zizo,Corner,,2022-2023
2022101,Ramadan Sobhi,,Home,Abdallah El Said,Free kick,,2022-2023
2022101,Ibrahim Blati Touré,,Home,Abdallah El Said,Pass,,2022-2023
2022101,Fagrie Lakay,,Home,Ramadan Sobhi,Pass,,2022-2023
2022101,Ibrahim Adel,,Home,Ramadan Sobhi,Pass,,2022-2023
2022102,Elyes Jelassi,,Home,,Unknown,1,2022-2023
2022102,Abdallah Nasib,,Away,Marwan Ateya,Unknown,,2022-2023
2022102,Marwan Hamdi,,Home,Elyes Jelassi,Unknown,,2022-2023
2022103,Mido Gaber,,Home,Mohamed Ibrahim,Cross,,2022-2023
2022103,Joseph Ngwem,,Away,Omar Kamal,Cross,,2022-2023
2022103,John Ebuka,,Home,Amr Kalawa,Pass,,2022-2023
2022103,Mohamed Reda,,Away,Abdelkabir El Ouadi,Pass,,2022-2023
2022103,Omar Kamal,,Away,Joseph Ngwem,Cross,,2022-2023
2022104,Mostafa Ziko,,Home,,Unknown,,2022-2023
2022104,Mostafa Ziko,,Home,Mostafa Sobhi,Pass,,2022-2023
2022106,Rezki Hamroune,,Away,,Unknown,,2022-2023
2022106,Amr Gamal,,Away,Rezki Hamroune,Unknown,,2022-2023
2022107,Ahmed Alaa,,Away,,Unknown,1,2022-2023
2022107,John Okoli,,Away,Luis Hinestroza,Unknown,,2022-2023
2022107,Kareem Tarek,,Home,Khaled Kamar,Unknown,,2022-2023
2022108,Mohamed Helal,,Away,,Unknown,,2022-2023
2022108,Samir Fekri,,Home,Kelechi Chimezie,Pass,,2022-2023
2022108,Barakat Haggag,,Home,Samir Fekri,Corner,,2022-2023
2022108,Moussa Diawara,,Away,,Unknown,,2022-2023
2022108,Mostafa Fawzy,,Home,Reda El Sayed,Pass,,2022-2023
2022108,Mohamed Helal,,Away,Asem Salah,Penalty,1,2022-2023
2022109,Hossam Hassan,,Home,Sherif Reda,Corner,,2022-2023
2022109,Ahmed Ayman Mansour,,Away,,Unknown,,2022-2023
2022109,Hossam Hassan,,Home,Mohamed Nadi,Pass,,2022-2023
2022110,Mohamed Reda,,Home,Marwan Mohsen,Penalty,1,2022-2023
2022110,Ibrahim Adel,,Away,Walid El Karti,Pass,,2022-2023
2022112,Gabriel Orok,,Home,,Unknown,,2022-2023
2022114,Mostafa Gamal,,Away,Mohamed Atwa,Handball ,1,2022-2023
2022114,Gedo,,Home,Mido Mostafa,Cross,,2022-2023
2022115,Mody,,Home,,Unknown,1,2022-2023
2022115,Ahmed Yasser Rayan,,Away,,Unknown,,2022-2023
2022116,Omar Saviola,,Away,John Okoli,Unknown,,2022-2023
2022116,Mohamed El Shami,,Home,Ahmed Madbouli,Unknown,,2022-2023
2022116,Mamadou Ndioko Niass,,Away,Joseph Ochaya,Unknown,,2022-2023
2022116,John Okoli,,Away,Mamadou Ndioko Niass,Unknown,,2022-2023
2022117,Momen Atef,,Away,,Unknown,,2022-2023
2022118,Kareem Tarek,,Home,Abdelrahman Shika,Unknown,,2022-2023
2022118,Firas Chaouat,,Away,Mohamed Hassan,Unknown,,2022-2023
2022119,Mostafa Dowidar,,Home,Karim El Tayeb,Header,,2022-2023
2022119,Mohamed Reda,,Away,Mostafa Dowidar,Handball ,1,2022-2023
2022119,Abdelkabir El Ouadi,,Away,Mohamed Reda,Cross,,2022-2023
2022119,Ali Fawzi,,Home,Marwan Mohsen,Handball ,1,2022-2023
2022119,Omar El Said,,Away,,Unknown,,2022-2023
2022120,Omar Saviola,,Home,Joseph Ochaya,Unknown,,2022-2023
2022121,Nasser Mansy,,Home,Asem Salah,Unknown,,2022-2023
2022121,Salifu Moro,1,Home,,Unknown,,2022-2023
2022121,Mabululu,,Away,,Unknown,,2022-2023
2022121,Mahmoud Alaa,,Away,Ibrahim Hassan,Unknown,,2022-2023
2022121,Austin Amutu,,Away,,Unknown,,2022-2023
2022122,Mostafa Fathi,,Home,Ramadan Sobhi,Unknown,,2022-2023
2022122,Ibrahim Adel,,Home,,Unknown,,2022-2023
2022122,Islam Issa,,Home,Mahmoud Saber,Unknown,,2022-2023
2022123,Mohamed Grendo,,Home,,Unknown,,2022-2023
2022123,Ahmed El Sheikh,,Away,,Unknown,1,2022-2023
2022124,Mohamed Essam,,Away,Hossam Hassan,Unknown,,2022-2023
2022124,Benjamin Bernard Boateng,,Away,,Unknown,,2022-2023
2022125,Kahraba,,Away,Hamdy Fathy,Header,,2022-2023
2022125,Mohamed Sherif,,Away,Hamdy Fathy,Pass,,2022-2023
2022125,Mohamed Sherif,,Away,Ali Maâloul,Cross,,2022-2023
2022126,Barakat Haggag,,Home,,Unknown,,2022-2023
2022126,John Okoli,,Away,Mohamed Salem,Unknown,,2022-2023
2022126,Mamadou Ndioko Niass,,Away,,Unknown,,2022-2023
2022127,Ali Fawzi,,Away,,Unknown,1,2022-2023
2022130,Mahmoud Alaa,,Home,Austin Amutu,Penalty,1,2022-2023
2022131,Mohamed Reda,,Home,Marwan Mohsen,Pass,,2022-2023
2022131,Marwan Hamdi,,Away,Elyes Jelassi,Free kick,,2022-2023
2022132,Gabriel Orok,,Home,Ahmed El Nadry,Pass,,2022-2023
2022132,Ahmed El Nadry,,Home,Ahmed El Sheikh,Pass,,2022-2023
2022132,Zizo,,Away,Seifeddine Jaziri,Penalty,1,2022-2023
2022133,Ramadan Sobhi,,Away,Walid El Karti,Unknown,,2022-2023
2022133,Hussein Faisal,,Home,,Unknown,,2022-2023
2022133,Mostafa Fathi,,Away,Walid El Karti,Unknown,,2022-2023
2022134,Mohamed Sherif,,Home,,Unknown,,2022-2023
2022135,Mohamed Hamdi,,Home,Ahmed Khaled,Pass,,2022-2023
2022135,Mahmoud Wadi,,Away,Mido Mostafa,Handball ,1,2022-2023
2022135,Mostafa El Khawaga,,Away,Ahmed Samir,Pass,,2022-2023
2022135,Ahmed Belhadji,,Home,Ahmed Khaled,Pass,,2022-2023
2022136,Mohamed Makhlouf,,Home,Mohamed Abdelsamia,Unknown,,2022-2023
2022136,Firas Chaouat,,Home,Emad Hamdi,Unknown,,2022-2023
2022136,Mostafa Fawzy,,Away,,Unknown,,2022-2023
2022136,Mohamed El Shami,,Home,Mohamed Hassan,Unknown,,2022-2023
2022138,Rezki Hamroune,,Away,,Unknown,,2022-2023
2022138,Rezki Hamroune,,Away,,Unknown,,2022-2023
2022138,Islam Ateya,,Home,Elyes Jelassi,Cross,,2022-2023
2022139,Mahmoud Shabana,,Away,Hussein Faisal,Cross,,2022-2023
2022139,Ahmed Mostafa,,Away,Hossam Hassan,Cross,,2022-2023
2022140,Ramadan Sobhi,,Home,,Unknown,1,2022-2023
2022140,Mido Gaber,,Away,,Unknown,1,2022-2023
2022140,Abdallah El Said,,Home,Mostafa Fathi,Unknown,,2022-2023
2022140,Salah Mohsen,,Away,Ahmed Yasser Rayan,Unknown,,2022-2023
2022141,Seifeddine Jaziri,,Home,,Unknown,,2022-2023
2022141,Marwan Mohsen,,Away,,Unknown,,2022-2023
2022141,Seifeddine Jaziri,,Home,Mostafa Shalaby,Unknown,,2022-2023
2022142,Mahmoud Kaoud,,Home,Mohamed Helal,Unknown,,2022-2023
2022142,Gabriel Orok,,Away,Karim Mostafa,Unknown,,2022-2023
2022142,Ahmed Yasser,,Home,Issahaku Yakubu,Unknown,,2022-2023
2022142,Ibrahim Kone,,Away,,Unknown,,2022-2023
2022143,Mahmoud Benwali,1,Away,,Unknown,,2022-2023
2022143,Ahmed Abdelkader,,Away,Afsha,Unknown,,2022-2023
2022143,Taher Mohamed,,Away,Afsha,Unknown,,2022-2023
2022144,Ahmed Khaled,,Away,Emad Fathi,Unknown,,2022-2023
2022144,Samir Fekri,,Home,,Unknown,1,2022-2023
2022144,Mohamed Hamdi,,Away,,Unknown,,2022-2023
2022145,Ahmed Felix,,Away,Mostafa Ziko,Pass,,2022-2023
2022145,Mostafa Ziko,,Away,Mohamed Reda,Pass,,2022-2023
2022145,Ahmed El Sheikh,,Home,Gabriel Orok,Pass,,2022-2023
2022146,Mohamed El Shami,,Away,,Unknown,,2022-2023
2022146,Mahmoud Alaa,,Home,Hesham Salah,Unknown,,2022-2023
2022147,Ahmed Youssef,,Away,Khaled Reda,Unknown,,2022-2023
2022148,Shokry Naguib,,Home,,Unknown,,2022-2023
2022148,Amr Gamal,,Home,Mahmoud Hamada,Pass,,2022-2023
2022148,Saif Thierry,,Home,,Unknown,,2022-2023
2022149,Islam Ateya,,Away,Hassan Ali,Free kick,,2022-2023
2022149,Mohamed Essam,,Home,Hossam Hassan,Unknown,,2022-2023
2022150,Fakhreddine Ben Youssef,,Away,Abdallah El Said,Free kick,,2022-2023
2022151,Basem Ali,,Home,Mohamed Reda,Unknown,,2022-2023
2022151,Marwan Mohsen,,Home,,Unknown,1,2022-2023
2022151,Mohamed Farouk,,Home,,Unknown,,2022-2023
2022152,Ali Maâloul,,Home,Taher Mohamed,Penalty,1,2022-2023
2022152,Farouck Kabore,1,Home,Mohamed Hany,Cross,,2022-2023
2022152,John Okoli,,Away,Joseph Ochaya,Cross,,2022-2023
2022153,Ibrahim Hassan,,Home,,Unknown,,2022-2023
2022153,Mabululu,,Home,Mohamed Mahmoud,Header,,2022-2023
2022154,Gebna,,Away,John Okoli,Pass,,2022-2023
2022154,Joseph Ochaya,,Away,Mamadou Ndioko Niass,Pass,,2022-2023
2022154,Omar Saviola,,Away,Mamadou Ndioko Niass,Pass,,2022-2023
2022155,Mahmoud Hamada,,Home,Jefferson Encada,Unknown,,2022-2023
2022156,Ali El Zahdi,,Away,Mostafa Fawzy,Unknown,,2022-2023
2022157,Ahmed Yasser Rayan,,Home,Mido Gaber,Unknown,,2022-2023
2022157,Ahmed Yasser Rayan,,Home,Mohamed Ibrahim,Unknown,,2022-2023
2022157,Ziad Kamal,1,Home,,Unknown,,2022-2023
2022158,Shikabala,,Away,Sayed Abdallah,Unknown,,2022-2023
2022158,Zizo,,Away,,Unknown,,2022-2023
2022158,Zizo,,Away,Shikabala,Unknown,,2022-2023
2022158,Mohamed El Sabahi,,Home,,Unknown,,2022-2023
2022159,Mohamed Reda,,Home,Marwan Mohsen,Pass,,2022-2023
2022160,Rafik Kabou,,Away,Oufa,Unknown,,2022-2023
2022160,Ramadan Sobhi,,Home,Abdallah El Said,Unknown,,2022-2023
2022160,Mohamed Hamdi,,Home,Ahmed Fathi,Unknown,,2022-2023
2022161,Percy Tau,,Home,Khaled Abdelfattah,Unknown,,2022-2023
2022162,Saïdou Simporé,,Home,Osama Ibrahim,Free kick,,2022-2023
2022162,Hossam Hassan,,Away,Hossam Hassan,Penalty,1,2022-2023
2022162,Ahmed Yasser,,Home,Basem Morsy,Pass,,2022-2023
2022162,Mostafa Saad,,Away,,Unknown,,2022-2023
2022163,Mahmoud Alaa,,Away,Ibrahim Hassan,Cross,,2022-2023
2022163,Christopher John,,Home,Ahmed Sayed,Throw-in,,2022-2023
2022163,Ahmed Eid,,Away,Mohammed Saleh,Pass,,2022-2023
2022165,Kahraba,,Away,Hussein El Shahat,Cross,,2022-2023
2022165,Ahmed Abdelkader,,Away,Hussein El Shahat,Cross,,2022-2023
2022165,Afsha,,Away,Hussein El Shahat,Pass,,2022-2023
2022166,Emad Hamdi,,Home,Firas Chaouat,Header,,2022-2023
2022166,Abdelrahman Atef,,Away,,Unknown,,2022-2023
2022170,Seifeddine Jaziri,,Home,Zizo,Unknown,,2022-2023
2022171,Hossam Hassan,,Home,Mohamed Essam,Pass,,2022-2023
2022171,Hossam Hassan,,Home,Mostafa Saad,Penalty,1,2022-2023
2022171,Benjamin Bernard Boateng,,Home,Hossam Hassan,Pass,,2022-2023
2022172,Mohamed Hamdi,,Away,,Unknown,,2022-2023
2022172,Hossam Arafat,,Away,Mido Mostafa,Unknown,,2022-2023
2022172,Charles Ekpenyong,,Home,Gabriel Orok,Unknown,,2022-2023
2022173,Mabululu,,Away,,Unknown,,2022-2023
2022173,Kareem Tarek,,Home,,Unknown,,2022-2023
2022173,Mabululu,,Away,Mabululu,Penalty,1,2022-2023
2022173,Mabululu,,Away,Ahmed Adel,Cross,,2022-2023
2022173,Mahmoud Wadi,,Home,,Unknown,,2022-2023
2022173,Khaled El Ghandour,,Away,,Unknown,,2022-2023
2022173,Islam Mohareb,,Home,Kareem Tarek,Cross,,2022-2023
2022174,Marwan Hamdi,,Away,Islam Ateya,Unknown,,2022-2023
2022174,Ziad Kamal,,Away,Mohamed Grendo,Unknown,,2022-2023
2022174,Oufa,,Home,Ahmed Kalosha,Unknown,,2022-2023
2022175,Karim Bambo,,Away,,Unknown,,2022-2023
2022175,Amr Kalawa,,Home,,Unknown,,2022-2023
2022175,Salah Mohsen,,Home,,Unknown,,2022-2023
2022176,Kahraba,,Home,,Unknown,,2022-2023
2022176,Rasheed Ahmed,,Away,Abdelrahman El Banouby,Unknown,,2022-2023
2022177,Gebna,,Away,Omar Saviola,Unknown,,2022-2023
2022177,Rezki Hamroune,,Home,Amr Gamal,Unknown,,2022-2023
2022177,Ramy Sabry,,Home,,Unknown,1,2022-2023
2022181,Samir Fekri,,Home,Abdelrahman El Banouby,Unknown,,2022-2023
2022181,Abdelrahman El Banouby,,Home,Samir Fekri,Unknown,,2022-2023
2022181,Ahmed El Sheikh,,Away,,Unknown,1,2022-2023
2022182,Abdo Yehia,,Home,,Unknown,,2022-2023
2022184,Hussein Faisal,,Away,Mohamed Essam,Unknown,,2022-2023
2022185,Karim Nedved,,Away,Mohamed Reda,Unknown,,2022-2023
2022185,Ali Zazaa,,Away,Joseph Ngwem,Unknown,,2022-2023
2022185,Malick Evouna,,Home,Ahmed Khaled,Unknown,,2022-2023
